,category,info_authority,info_display_parents,info_fossil_range,info_grandparent_authority,info_greatgrandparent_authority,info_image,info_image2,info_image2_alt,info_image2_caption,info_image_alt,info_image_caption,info_image_upright,info_image_widt,info_name,info_parent_authority,info_subdivision,info_subdivision_ranks,info_synonyms,info_synonyms_ref,info_taxon,info_type_genus,info_type_genus_authority,info_type_species,info_type_species_authority,ns,pageid,title,views,jp_cloned,jp_skeleton,jurassic,cretaceous,triassic,paleocene,permian
884,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,", 1924",,", {{Fossil range|89.8|70.6}}",,,Oviraptor philoceratops skeleton.jpg,,,,,Skeletal diagram showing known elements of the  (AMNH 6517),1.15,,,,,,,,Oviraptor,,,{{extinct}}'''''Oviraptor philoceratops''''',"Osborn, 1924",0,581471,Oviraptor,170.6876712328767,False,False,False,True,False,False,False
42,Category:Late Triassic dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,1902021,Herrerasaurus,168.1041095890411,False,False,False,False,True,False,False
1205,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,"Christiansen & Bonde, ",,", {{fossilrange|140}}",,,Dromaeosauroides bornholmensis.jpg,,,,,"Cast of the holotype tooth (DK 315), ",,,,,,,,,Dromaeosauroides,,,{{extinct}}'''''Dromaeosauroides bornholmensis''''',"Christiansen & Bonde, 2003",0,4590006,Dromaeosauroides,165.8027397260274,False,False,False,True,False,False,False
1447,Category:Early Cretaceous dinosaurs of Africa|Category:Early Cretaceous dinosaurs of Africa|Category:Early Cretaceous dinosaurs of Africa,,,,,,,,,,,,,,,,,,,,,,,,,0,4289920,Paranthodon,165.51232876712328,False,False,False,True,False,False,False
63,Category:Late Triassic dinosaurs of Europe,", 1837",,"Late Triassic, {{Fossil range|214|204}}",,,Plateosaurus Skelett 2.jpg,,,,,"Mounted skeleton of ''P. engelhardti'' (GPIT ""Skelett 2""), consisting of two individual specimens from the  , Germany",1.1,,,,"* {{extinct}}'''''P. engelhardti''''' 
* {{extinct}}'''''P. gracilis'''''",Species,"{{collapsible list|bullets = true|title=
|'''''Dimodosaurus''''' 
|'''''Dinosaurus''''' 
|'''''Gresslyosaurus''''' 
|'''''Pachysaurops''''' 
|'''''Pachysaurus''''' 
|'''''Pachysauriscus''''' 
|'''''Sellosaurus''''' 
}}",,Plateosaurus,,,{{extinct}}'''''Plateosaurus engelhardti''''',"von Meyer, 1837",0,1565138,Plateosaurus,159.87123287671233,False,False,False,False,True,False,False
680,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America," & , 1979",,", {{Fossil range|76.7|70.6}}",,,Maiasaura skeleton.jpg,,,,,"Mounted cast, ",,,,,,,,,Maiasaura,,,{{extinct}}'''''Maiasaura peeblesorum''''',"Horner & Makela, 1979",0,1585389,Maiasaura,153.17808219178082,False,False,False,True,False,False,False
558,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,43624723,Dreadnoughtus,151.47671232876712,False,False,False,True,False,False,False
828,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,26266013,Xixiasaurus,148.85205479452054,False,False,False,True,False,False,False
735,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,DePalma ''et al.'' 2015,,", {{Fossil range|66|earliest = 70.6}}",,,Dakotaraptor lateral Wiki.jpg,,,,,"A restored replica of the ''Dakotaraptor'' holotype compared to silhouettes of '''', '''' and a human",1.15,,,,,,,,Dakotaraptor,,,{{extinct}}'''''Dakotaraptor steini''''',DePalma ''et al.'' 2015,0,48416755,Dakotaraptor,148.55890410958904,False,False,False,True,False,False,False
457,Category:Late Cretaceous dinosaurs,"Lydekker, 1877",4,", {{fossilrange|70}}",,,Titanosaurus.jpg,,,,,''Titanosaurus indicus'' holotypic distal caudal vertebra,,,''Titanosaurus'',,"* '''''T. indicus''''' 
* '''''T. blanfordi'''''",,,,Titanosaurus,,,,,0,1922571,Titanosaurus,148.3835616438356,False,False,False,True,False,False,False
1106,Category:Early Cretaceous dinosaurs of South America|Category:Early Cretaceous dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,3533321,Amargasaurus,147.95890410958904,False,False,False,True,False,False,False
536,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America, &  ,,-<br>~{{fossil range|97|93.5|earliest=97|latest=93.5}},,,Mapusaurus.jpg,,,,,Reconstructed skeletons of an adult and a juvenile (left),,,,,* '''''M. roseae''''' {{small|Coria & Currie 2006 ()}},Species,,,Mapusaurus,,,,,0,4580764,Mapusaurus,146.04931506849314,False,False,False,True,False,False,False
727,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,"Matthew & Brown, 1922",2, record,,,Dromaeosaurus reconstruction Royal Tyrrell 1.jpg,,,,,"Reconstructed skeleton, ",1.15,,,,*{{extinct}}'''''D. albertensis''''',Species,,,Dromaeosaurus,,,{{extinct}}'''''Dromaeosaurus albertensis''''',"Matthew & Brown, 1922",0,651926,Dromaeosaurus,145.7945205479452,False,False,False,True,False,False,False
734,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", 1970",,", {{fossil range|77|74}}",,,Daspletosaurus in Des Moines.jpg,,,,,Cast skeleton mount of ''D. torosus'' on display at the Science Center of Iowa.,,,,,"*{{extinct}}''Daspletosaurus torosus'' 
*{{extinct}}''Daspletosaurus horneri''",Species,,,Daspletosaurus,,,{{extinct}}''Daspletosaurus torosus'',"Russell, 1970",0,195485,Daspletosaurus,145.7835616438356,False,False,False,True,False,False,False
192,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of Europe, &  ,,", {{fossil range|153|148}}",,,Torvosaurus Museum of Ancient Life 2.jpg,,,,,"Mounted ''T. tanneri'' skeletal reconstruction, ",1.1,,,,"* ''T. tanneri'' 
* ''T. gurneyi''",Species,"* ''Edmarka rex'' 
* ""Brontoraptor""",,Torvosaurus,,,{{extinct}}'''''Torvosaurus tanneri''''',Galton & Jensen 1979,0,1272088,Torvosaurus,145.36986301369862,False,False,True,False,False,False,False
780,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", 1922",3,", {{Fossil range|70|66}}",,,Perot Museum Alamosaurus and Tyrannosaurus.jpg,,,,,Restored skeletons of ''Alamosaurus'' and '''' at Perot Museum,,,,,,,,,Alamosaurus,,,{{extinct}}'''''Alamosaurus sanjuanensis''''',"Gilmore, 1922",0,3026115,Alamosaurus,144.18356164383562,False,True,False,True,False,False,False
953,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,1952495,Deinocheirus,142.3013698630137,False,False,False,True,False,False,False
44,Category:Late Triassic dinosaurs of South America,,,,,,,,,,,,,,,,,,,,,,,,,0,620629,Eoraptor,142.23013698630137,False,False,False,False,True,False,False
254,Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe|Category:Late Jurassic dinosaurs of Europe,", 1964",,", {{fossilrange|160}}",,,Metriacanthosaurus.jpg,,,,,Life restoration,,,,,{{extinct}}'''''Metriacanthosaurus parkeri''''',Species,"'' parkeri'' <br>
'' parkeri''",,Metriacanthosaurus,,,{{extinct}}''Megalosaurus parkeri'',", 1923",0,3509867,Metriacanthosaurus,142.2,False,True,True,False,False,False,False
62,Category:Late Triassic dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,2189419,Procompsognathus,141.9917808219178,False,True,False,False,True,False,False
637,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of North America,", 1912",,", {{fossilrange|70|68.5}}",,,Saurolophus mount.jpg,,,,,''S. angustirostris'' skeleton and skull,1.1,,,,"{{extinct}}''S. osborni'' 
{{extinct}}''S. angustirostris''",Species,,,Saurolophus,,,{{extinct}}'''''Saurolophus osborni''''',", 1912",0,2820761,Saurolophus,141.21917808219177,False,False,False,True,False,False,False
995,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,3030943,Achillobator,140.70958904109588,False,False,False,True,False,False,False
1289,Category:Early Cretaceous dinosaurs of Asia|Category:Early Cretaceous dinosaurs of Asia,"Osborn, 1923",,", {{Fossil range|126|101}}",,,The Childrens Museum of Indianapolis - Psittacosaurus skeleton cast.jpg,,,,,"''P. meileyingensis'' cast, ",1.1,,,", 1923","{{collapsible list|bullets = true
|title=List of species
|''P. mongoliensis''
|''P. sinensis''
|''P. meileyingensis''
|''P. xinjiangensis''
|?''P. sattayaraki''
|''P. neimongoliensis''
|''P. ordosensis''
|''P. mazongshanensis''
|''P. sibiricus''
|''P. lujiatunensis''
|''P. gobiensis''
|''P. amitabha''
 }}",Species,"''Protiguanodon'' 
''Hongshanosaurus''",,Psittacosaurus,,,'''''Psittacosaurus mongoliensis''''',"Osborn, 1923",0,2274247,Psittacosaurus,135.75068493150684,False,False,False,True,False,False,False
228,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation,"Cope, 1877a",3,", {{Fossil range|155|145}}",,,MUJA-Sauropod.JPG,,,,,Mounted skeletal cast at the ,,,,"Cope, 1878","*''C. supremus'' 
*''C. grandis'' 
*''C. lentus''",Species,"*''Caulodon'' 
*''Morosaurus'' 
*''Uintasaurus''",,Camarasaurus,,,{{extinct}}'''''Camarasaurus supremus''''',"Cope, 1877a",0,1005316,Camarasaurus,134.13698630136986,False,False,True,False,False,False,False
595,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,2673432,Zuul,133.2082191780822,False,False,False,True,False,False,False
234,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation,,,,,,,,,,,,,,,,,,,,,,,,,0,20597704,Amphicoelias,133.11780821917807,False,False,True,False,False,False,False
196,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation,", 1985",2,", {{fossilrange|153}}",,,Supersaurus-Holotype-BYU9025-PerspectiveWarp.png,,,,,"A cast of BYU 9025, a scapulocoracoid, the  of ''Supersaurus'', ",,,,,*{{extinct}}''''?,Other ,"{{collapsible list|bullets = true
 |title=
|'''''Dystylosaurus''''' 
|'''''Ultrasauros''''' 
|''''? 
}}
{{collapsible list|bullets = true
 |title=
|'''''Dystylosaurus edwini''''' 
|'''''Ultrasauros macintoshi''''' 
}}",,Supersaurus,,,{{extinct}}'''''Supersaurus vivianae''''',", 1985",0,650276,Supersaurus,132.68493150684932,False,False,True,False,False,False,False
855,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia," ''et al.'', ",2,", {{fossil range|73.5|earliest=75}}",,,Sinoceratops skeleton.jpg,,,,,Reconstructed skeleton,1.15,,,,,,,,Sinoceratops,,,{{extinct}}'''''Sinoceratops zhuchengensis''''',"Xu ''et al.'', 2010",0,27500990,Sinoceratops,132.4986301369863,True,False,False,True,False,False,False
1546,Category:Mesozoic dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,22608243,List of North American dinosaurs,132.44931506849315,False,False,False,False,False,False,False
291,Category:Late Jurassic dinosaurs of Asia|Category:Late Jurassic dinosaurs of Asia,", 1954",,", {{fossil range|161|145}}",,,Mamenchisaurus Japan.jpg,,,,,"Mounted skeleton of ''Mamenchisaurus'', ",,,,,"* {{extinct}}'''''M. constructus''''' 
* {{extinct}}'''''M. hochuanensis''''' 
* {{extinct}}'''''M. sinocanadorum''''' 
* {{extinct}}'''''M. youngi''''' 
* {{extinct}}'''''M. anyuensis''''' 
* {{extinct}}'''''M. jingyanensis''''' 
* †'''''M. yunnanensis'''''",,,,Mamenchisaurus,,,{{extinct}}'''''Mamenchisaurus constructus''''',"Young, 1954",0,650291,Mamenchisaurus,131.3945205479452,True,False,True,False,False,False,False
1116,Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America|Category:Early Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,1096641,Sauroposeidon,131.27671232876713,False,False,False,True,False,False,False
738,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", ",,", {{fossil_range|earliest=77.5|77|75.7|latest=74.8}}",,,Carnegie Corythosaurus.jpg,,,,,Skeleton in ,,,,,"''Corythosaurus casuarius''
''Corythosaurus intermedius''",Species,"{{collapsible list|bullets=
 |title=List
| ''Corythosaurus excavatus''
| '' intermedius''
| '' erectofrons''
| '' erectofrons''
| ''Corythosaurus bicristatus''
| ''Corythosaurus brevicristatus''
}}",,Corythosaurus,,,{{extinct}}'''''Corythosaurus casuarius''''',"Brown, 1914",0,1360138,Corythosaurus,129.84931506849315,True,False,False,True,False,False,False
711,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", ",,", {{Fossil range|76.4|75.6}}",,,Euoplocephalus TMP 1991.127.1.tif,,,,,Skull of specimen TMP 1991.127.1,,,,,{{extinct}}'''''Euoplocephalus tutus''''',Species,,,Euoplocephalus,,,{{extinct}}''Stereocephalus tutus'',"Lambe, 1902",0,1230089,Euoplocephalus,128.8931506849315,False,False,False,True,False,False,False
336,Category:Early Jurassic dinosaurs," & , ",3,", {{fossil range|194|188}}",,,Cryolophosaurus skeleton mount FMNH.jpg,,,,Reconstructed holotype skeleton,"Reconstructed skeleton, ",,,,,,,,,Cryolophosaurus,,,'''''Cryolophosaurus ellioti''''',"Hammer & Hickerson, 1994",0,1208825,Cryolophosaurus,127.67123287671232,False,False,True,False,False,False,False
1547,Category:Mesozoic dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,913560,List of U.S. state dinosaurs,125.6,False,False,False,False,False,False,False
1087,Category:Early Cretaceous dinosaurs of South America|Category:Early Cretaceous dinosaurs of South America,"Novas ''et al.'', ",,", {{fossilrange|118|earliest=121|latest=112}}",,,Dinosaurios los gigantes argentinos .jpg,,,,,Mounted skeleton,,,,,*{{extinct}}'''''T. chubutensis''''',Species,,,Tyrannotitan,,,,,0,2625046,Tyrannotitan,124.47671232876712,False,False,False,True,False,False,False
511,Category:Late Cretaceous dinosaurs of South America|Category:Late Cretaceous dinosaurs of South America," ''et al.'', 2005",, {{fossilrange|70.6|66.043}},,,File:Puertasaurus Skeletal V2.svg,,,,,Skeletal diagram with known material in white and unknown material restored in gray,,,,,,,,,Puertasaurus,,,'''''Puertasaurus reuili''''',"Novas ''et al.'', 2005",0,5224496,Puertasaurus,123.97260273972603,False,False,False,True,False,False,False
703,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,,,,,,,,,,,,,,,,,,,,,,,,,0,632223,Hadrosaurus,123.79178082191781,False,False,False,True,False,False,False
1211,Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe|Category:Early Cretaceous dinosaurs of Europe,,,,,,,,,,,,,,,,,,,,,,,,,0,28752234,Concavenator,122.8,False,True,False,True,False,False,False
657,Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America|Category:Late Cretaceous dinosaurs of North America,", 1950",,{{Fossil range|73.5|68.5}},,,Pachyrhinosaurus perotorum skeleton.jpg,,,,,''P. perotorum'' mounted at the ,1.1,,,,"{{extinct}}'''''P. canadensis''''' 
{{extinct}}'''''P. lakustai''''' 
{{extinct}}'''''P. perotorum'''''",Species,,,Pachyrhinosaurus,,,{{extinct}}'''''Pachyrhinosaurus canadensis''''',"Sternberg, 1950",0,1792302,Pachyrhinosaurus,122.45753424657535,False,False,False,True,False,False,False
318,Category:Late Jurassic dinosaurs of Africa|Category:Late Jurassic dinosaurs of Africa|Category:Late Jurassic dinosaurs of Africa,", ",,", {{Fossil range|152|earliest=159.7|latest=146.8}}",,,Berlin Naturkundemuseum Dino Eingangshalle.jpg,,,,,"Mounted skeleton, , Berlin",1.15,,,,,,"* ''Kentrurosaurus'' 
* ''Doryphorosaurus''",,Kentrosaurus,,,{{extinct}}'''''Kentrosaurus aethiopicus''''',"Hennig, 1915",0,1005294,Kentrosaurus,121.46849315068494,False,False,True,False,False,False,False
199,Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation|Category:Late Jurassic dinosaurs of North America|Category:Dinosaurs of the Morrison Formation,,,,,,,,,,,,,,,,,,,,,,,,,0,3553065,Saurophaganax,120.86849315068493,False,False,True,False,False,False,False
460,Category:Late Cretaceous dinosaurs,,,,,,,,,,,,,,,,,,,,,,,,,0,1407252,Rajasaurus,119.83287671232877,False,False,False,True,False,False,False
861,Category:Late Cretaceous dinosaurs of Asia|Category:Late Cretaceous dinosaurs of Asia,,,,,,,,,,,,,,,,,,,,,,,,,0,2820913,Shantungosaurus,119.43013698630136,False,False,False,True,False,False,False
182,Category:Late Jurassic dinosaurs|Category:Jurassic birds|Category:Cretaceous birds|Category:Jurassic birds|Category:Cretaceous birds,", 1997",,", {{Fossil range|165|0}}",,,Microraptor gui holotype.png,,,,,Fossil specimen of a '''',1.15,,Paravians,,"*{{extinct}}''''
*{{extinct}}''''
*{{extinct}}
*{{extinct}}
* '''Eumaniraptora'''
**{{extinct}}''''
**{{extinct}}?
**{{extinct}}?
**",Subgroups,,,Paraves,,,,,0,12221184,Paraves,114.36164383561643,False,False,True,True,False,False,False
